sample,orf,mapped_reads,amplicons,gRNA_count,nsgRNA_HQ_count,nsgRNA_LQ_count,gRHPT,nsgRPTg_HQ,nsgRPTg_LQ,nsgRPTg_ALL,nsgRPHT_HQ,nsgRPHT_LQ,nsgRPHT_ALL
CVR2176,novel_13035,614492,46,9474,0,1,1541.7613248016248,0,0.10555203715431707,0.10555203715431707,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_17897,614492,59,6060,0,1,986.1804547496143,0,0.16501650165016502,0.16501650165016502,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_17959,614492,60,8104,1,0,1318.812938166811,0.123395853899309,0,0.123395853899309,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_21577,614492,71,778,1,0,126.60864584079206,1.2853470437017995,0,1.2853470437017995,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_21640,614492,71,778,1,0,126.60864584079206,1.2853470437017995,0,1.2853470437017995,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_22496,614492,75,6254,2,0,1017.7512481854931,0.3197953309881676,0,0.3197953309881676,0.3254720972771004,0,0.3254720972771004
CVR2176,novel_22502,614492,75,6254,1,0,1017.7512481854931,0.1598976654940838,0,0.1598976654940838,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_24640,614492,81,9054,1,0,1473.4121843734338,0.1104484205875856,0,0.1104484205875856,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26264,614492,87,5075,1,0,825.8854468406423,0.19704433497536944,0,0.19704433497536944,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26379,614492,87,5075,1,0,825.8854468406423,0.19704433497536944,0,0.19704433497536944,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26496,614492,87,5075,1,0,825.8854468406423,0.19704433497536944,0,0.19704433497536944,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26497,614492,87,5075,2,4,825.8854468406423,0.3940886699507389,0.7881773399014778,1.1822660098522166,0.3254720972771004,0.6509441945542008,0.9764162918313013
CVR2176,novel_26505,614492,87,5075,6,5,825.8854468406423,1.1822660098522166,0.9852216748768473,2.167487684729064,0.9764162918313013,0.8136802431927511,1.7900965350240523
CVR2176,novel_26507,614492,87,5075,1,0,825.8854468406423,0.19704433497536944,0,0.19704433497536944,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26509,614492,87,5075,1,0,825.8854468406423,0.19704433497536944,0,0.19704433497536944,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_26282,614492,87,5075,0,1,825.8854468406423,0,0.19704433497536944,0.19704433497536944,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_26421,614492,87,5075,0,1,825.8854468406423,0,0.19704433497536944,0.19704433497536944,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_26431,614492,87,5075,0,1,825.8854468406423,0,0.19704433497536944,0.19704433497536944,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_26442,614492,87,5075,0,1,825.8854468406423,0,0.19704433497536944,0.19704433497536944,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_27059,614492,89,4215,1,1,685.9324450114892,0.2372479240806643,0.2372479240806643,0.4744958481613286,0.1627360486385502,0.1627360486385502,0.3254720972771004
CVR2176,novel_27073,614492,89,4215,1,0,685.9324450114892,0.2372479240806643,0,0.2372479240806643,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_27089,614492,89,4215,1,0,685.9324450114892,0.2372479240806643,0,0.2372479240806643,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_27058,614492,89,4215,0,1,685.9324450114892,0,0.2372479240806643,0.2372479240806643,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_27064,614492,89,4215,0,1,685.9324450114892,0,0.2372479240806643,0.2372479240806643,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_27075,614492,89,4215,0,1,685.9324450114892,0,0.2372479240806643,0.2372479240806643,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_27675,614492,91,54,2,0,8.787746626481711,37.03703703703704,0,37.03703703703704,0.3254720972771004,0,0.3254720972771004
CVR2176,novel_27678,614492,91,54,1,0,8.787746626481711,18.51851851851852,0,18.51851851851852,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_28164,614492,93,16511,11,2,2686.934899071103,0.6662225183211193,0.12113136696747623,0.7873538852885955,1.7900965350240523,0.3254720972771004,2.115568632301153
CVR2176,novel_28166,614492,93,16511,1,0,2686.934899071103,0.060565683483738114,0,0.060565683483738114,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_28276,614492,93,16511,2,1,2686.934899071103,0.12113136696747623,0.060565683483738114,0.18169705045121434,0.3254720972771004,0.1627360486385502,0.48820814591565065
CVR2176,novel_28278,614492,93,16511,1,2,2686.934899071103,0.060565683483738114,0.12113136696747623,0.18169705045121434,0.1627360486385502,0.3254720972771004,0.48820814591565065
CVR2176,novel_28279,614492,93,16511,1,1,2686.934899071103,0.060565683483738114,0.060565683483738114,0.12113136696747623,0.1627360486385502,0.1627360486385502,0.3254720972771004
CVR2176,novel_28284,614492,93,16511,1,0,2686.934899071103,0.060565683483738114,0,0.060565683483738114,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_28285,614492,93,16511,1,0,2686.934899071103,0.060565683483738114,0,0.060565683483738114,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_28293,614492,93,16511,1,1,2686.934899071103,0.060565683483738114,0.060565683483738114,0.12113136696747623,0.1627360486385502,0.1627360486385502,0.3254720972771004
CVR2176,novel_28327,614492,93,16511,1,0,2686.934899071103,0.060565683483738114,0,0.060565683483738114,0.1627360486385502,0,0.1627360486385502
CVR2176,novel_28183,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28233,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28277,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28292,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28302,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28348,614492,93,16511,0,1,2686.934899071103,0,0.060565683483738114,0.060565683483738114,0,0.1627360486385502,0.1627360486385502
CVR2176,novel_28424,614492,94,4357,1,0,709.0409639181634,0.22951572182694513,0,0.22951572182694513,0.1627360486385502,0,0.1627360486385502
CVR2185,novel_2,1124240,1,410,1,0,36.469081334946274,2.4390243902439024,0,2.4390243902439024,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_4,1124240,1,410,1,0,36.469081334946274,2.4390243902439024,0,2.4390243902439024,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_14,1124240,1,410,1,0,36.469081334946274,2.4390243902439024,0,2.4390243902439024,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_64,1124240,1,410,1,0,36.469081334946274,2.4390243902439024,0,2.4390243902439024,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_87,1124240,1,410,1,0,36.469081334946274,2.4390243902439024,0,2.4390243902439024,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_114,1124240,1,410,0,1,36.469081334946274,0,2.4390243902439024,2.4390243902439024,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_195,1124240,1,410,0,1,36.469081334946274,0,2.4390243902439024,2.4390243902439024,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_291,1124240,1,410,0,1,36.469081334946274,0,2.4390243902439024,2.4390243902439024,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_2688,1124240,9,12748,4,0,1133.9215825802319,0.3137747097583935,0,0.3137747097583935,0.35579591546289047,0,0.35579591546289047
CVR2185,novel_2793,1124240,9,12748,3,0,1133.9215825802319,0.23533103231879512,0,0.23533103231879512,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_3361,1124240,11,15779,1,0,1403.5259375222372,0.06337537233031244,0,0.06337537233031244,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_3807,1124240,13,9885,2,1,879.2606560876682,0.20232675771370764,0.10116337885685382,0.30349013657056145,0.17789795773144523,0.08894897886572262,0.26684693659716785
CVR2185,novel_4017,1124240,13,9885,2,0,879.2606560876682,0.20232675771370764,0,0.20232675771370764,0.17789795773144523,0,0.17789795773144523
CVR2185,novel_3817,1124240,13,9885,0,1,879.2606560876682,0,0.10116337885685382,0.10116337885685382,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_4575,1124240,15,23189,3,0,2062.637870917242,0.1293716848505757,0,0.1293716848505757,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_4578,1124240,15,23189,1,0,2062.637870917242,0.0431238949501919,0,0.0431238949501919,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_4579,1124240,15,23189,2,1,2062.637870917242,0.0862477899003838,0.0431238949501919,0.1293716848505757,0.17789795773144523,0.08894897886572262,0.26684693659716785
CVR2185,novel_5785,1124240,19,12689,3,0,1128.6735928271544,0.23642525021672314,0,0.23642525021672314,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_5784,1124240,19,12689,0,1,1128.6735928271544,0,0.07880841673890772,0.07880841673890772,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_9884,1124240,33,5197,1,0,462.26784316516046,0.19241870309794112,0,0.19241870309794112,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_10639,1124240,35,4653,1,2,413.87959866220734,0.21491510853212983,0.42983021706425967,0.6447453255963895,0.08894897886572262,0.17789795773144523,0.26684693659716785
CVR2185,novel_12739,1124240,43,11125,1,0,989.5573898811641,0.0898876404494382,0,0.0898876404494382,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_12965,1124240,43,11125,3,0,989.5573898811641,0.2696629213483146,0,0.2696629213483146,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_13978,1124240,47,25077,0,1,2230.573543015726,0,0.03987717829086414,0.03987717829086414,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_15776,1124240,53,22157,1,0,1970.8425247278162,0.04513246378119781,0,0.04513246378119781,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_17897,1124240,59,10940,0,10,973.1018287910055,0,0.9140767824497258,0.9140767824497258,0,0.8894897886572262,0.8894897886572262
CVR2185,novel_17898,1124240,59,10940,0,1,973.1018287910055,0,0.09140767824497258,0.09140767824497258,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_17899,1124240,59,10940,0,1,973.1018287910055,0,0.09140767824497258,0.09140767824497258,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_17900,1124240,59,10940,0,2,973.1018287910055,0,0.18281535648994515,0.18281535648994515,0,0.17789795773144523,0.17789795773144523
CVR2185,novel_17903,1124240,59,10940,0,1,973.1018287910055,0,0.09140767824497258,0.09140767824497258,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_17906,1124240,59,10940,0,1,973.1018287910055,0,0.09140767824497258,0.09140767824497258,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_18557,1124240,61,12856,6,1,1143.52807229773,0.46670815183571873,0.0777846919726198,0.5444928438083385,0.5336938731943357,0.08894897886572262,0.6226428520600583
CVR2185,novel_18940,1124240,63,11524,1,0,1025.0480324485875,0.08677542519958348,0,0.08677542519958348,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_19111,1124240,63,11524,2,0,1025.0480324485875,0.17355085039916696,0,0.17355085039916696,0.17789795773144523,0,0.17789795773144523
CVR2185,novel_19627,1124240,65,9298,1,0,827.047605493489,0.10755001075500108,0,0.10755001075500108,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_20315,1124240,67,4465,0,1,397.1571906354515,0,0.22396416573348266,0.22396416573348266,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_21052,1124240,69,2820,3,0,250.83612040133778,1.0638297872340425,0,1.0638297872340425,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_21061,1124240,69,2820,1,0,250.83612040133778,0.3546099290780142,0,0.3546099290780142,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_21585,1124240,71,1084,1,0,96.42069309044332,0.9225092250922509,0,0.9225092250922509,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_21587,1124240,71,1084,1,0,96.42069309044332,0.9225092250922509,0,0.9225092250922509,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_21508,1124240,71,1084,0,1,96.42069309044332,0,0.9225092250922509,0.9225092250922509,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_21584,1124240,71,1084,0,1,96.42069309044332,0,0.9225092250922509,0.9225092250922509,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_23421,1124240,77,16705,0,1,1485.8926919518965,0,0.0598623166716552,0.0598623166716552,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_23851,1124240,79,14060,1,1,1250.6226428520602,0.07112375533428164,0.07112375533428164,0.14224751066856328,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_24382,1124240,81,15291,1,0,1360.1188358357647,0.06539794650447976,0,0.06539794650447976,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_24437,1124240,81,15291,1,0,1360.1188358357647,0.06539794650447976,0,0.06539794650447976,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_24640,1124240,81,15291,1,0,1360.1188358357647,0.06539794650447976,0,0.06539794650447976,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_25744,1124240,85,7701,1,0,684.9960862449299,0.12985326580963513,0,0.12985326580963513,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26255,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26289,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26291,1124240,87,5825,1,1,518.1278018928343,0.17167381974248927,0.17167381974248927,0.34334763948497854,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_26299,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26494,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26497,1124240,87,5825,7,1,518.1278018928343,1.2017167381974247,0.17167381974248927,1.373390557939914,0.6226428520600583,0.08894897886572262,0.7115918309257809
CVR2185,novel_26498,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26502,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26505,1124240,87,5825,12,1,518.1278018928343,2.060085836909871,0.17167381974248927,2.2317596566523603,1.0673877463886714,0.08894897886572262,1.156336725254394
CVR2185,novel_26507,1124240,87,5825,1,0,518.1278018928343,0.17167381974248927,0,0.17167381974248927,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_26509,1124240,87,5825,1,1,518.1278018928343,0.17167381974248927,0.17167381974248927,0.34334763948497854,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_26324,1124240,87,5825,0,1,518.1278018928343,0,0.17167381974248927,0.17167381974248927,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_26442,1124240,87,5825,0,1,518.1278018928343,0,0.17167381974248927,0.17167381974248927,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_26496,1124240,87,5825,0,1,518.1278018928343,0,0.17167381974248927,0.17167381974248927,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_26514,1124240,87,5825,0,1,518.1278018928343,0,0.17167381974248927,0.17167381974248927,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_26766,1124240,88,13372,3,0,1189.4257453924429,0.22434938677834282,0,0.22434938677834282,0.26684693659716785,0,0.26684693659716785
CVR2185,novel_26768,1124240,88,13372,1,1,1189.4257453924429,0.07478312892611427,0.07478312892611427,0.14956625785222855,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_26773,1124240,88,13372,1,0,1189.4257453924429,0.07478312892611427,0,0.07478312892611427,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_27078,1124240,89,13328,0,1,1185.511990322351,0,0.07503001200480193,0.07503001200480193,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_27083,1124240,89,13328,0,1,1185.511990322351,0,0.07503001200480193,0.07503001200480193,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_27101,1124240,89,13328,0,1,1185.511990322351,0,0.07503001200480193,0.07503001200480193,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_27195,1124240,90,12984,1,0,1154.9135415925425,0.07701786814540973,0,0.07701786814540973,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_27673,1124240,91,621,1,0,55.237315875613746,1.6103059581320451,0,1.6103059581320451,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_27760,1124240,91,621,1,1,55.237315875613746,1.6103059581320451,1.6103059581320451,3.2206119162640903,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_27761,1124240,91,621,6,4,55.237315875613746,9.66183574879227,6.4412238325281805,16.10305958132045,0.5336938731943357,0.35579591546289047,0.8894897886572262
CVR2185,novel_28194,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28206,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28232,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28277,1124240,93,19205,2,0,1708.265139116203,0.1041395469929706,0,0.1041395469929706,0.17789795773144523,0,0.17789795773144523
CVR2185,novel_28279,1124240,93,19205,1,1,1708.265139116203,0.0520697734964853,0.0520697734964853,0.1041395469929706,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_28281,1124240,93,19205,1,1,1708.265139116203,0.0520697734964853,0.0520697734964853,0.1041395469929706,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_28282,1124240,93,19205,1,1,1708.265139116203,0.0520697734964853,0.0520697734964853,0.1041395469929706,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_28283,1124240,93,19205,1,1,1708.265139116203,0.0520697734964853,0.0520697734964853,0.1041395469929706,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_28284,1124240,93,19205,1,2,1708.265139116203,0.0520697734964853,0.1041395469929706,0.1562093204894559,0.08894897886572262,0.17789795773144523,0.26684693659716785
CVR2185,novel_28285,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28286,1124240,93,19205,2,0,1708.265139116203,0.1041395469929706,0,0.1041395469929706,0.17789795773144523,0,0.17789795773144523
CVR2185,novel_28288,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28289,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28290,1124240,93,19205,1,1,1708.265139116203,0.0520697734964853,0.0520697734964853,0.1041395469929706,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2185,novel_28319,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28323,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28331,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28332,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28350,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28383,1124240,93,19205,1,0,1708.265139116203,0.0520697734964853,0,0.0520697734964853,0.08894897886572262,0,0.08894897886572262
CVR2185,novel_28183,1124240,93,19205,0,2,1708.265139116203,0,0.1041395469929706,0.1041395469929706,0,0.17789795773144523,0.17789795773144523
CVR2185,novel_28233,1124240,93,19205,0,2,1708.265139116203,0,0.1041395469929706,0.1041395469929706,0,0.17789795773144523,0.17789795773144523
CVR2185,novel_28276,1124240,93,19205,0,1,1708.265139116203,0,0.0520697734964853,0.0520697734964853,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_28278,1124240,93,19205,0,5,1708.265139116203,0,0.26034886748242647,0.26034886748242647,0,0.4447448943286131,0.4447448943286131
CVR2185,novel_28291,1124240,93,19205,0,1,1708.265139116203,0,0.0520697734964853,0.0520697734964853,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_28293,1124240,93,19205,0,2,1708.265139116203,0,0.1041395469929706,0.1041395469929706,0,0.17789795773144523,0.17789795773144523
CVR2185,novel_28321,1124240,93,19205,0,1,1708.265139116203,0,0.0520697734964853,0.0520697734964853,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_28327,1124240,93,19205,0,1,1708.265139116203,0,0.0520697734964853,0.0520697734964853,0,0.08894897886572262,0.08894897886572262
CVR2185,novel_29574,1124240,97,11478,1,1,1020.9563794207643,0.08712319219376198,0.08712319219376198,0.17424638438752396,0.08894897886572262,0.08894897886572262,0.17789795773144523
CVR2187,novel_0,1836720,1,639,3,2,34.79027832222658,4.694835680751174,3.1298904538341157,7.82472613458529,0.16333464001045342,0.10888976000696894,0.2722244000174224
CVR2187,novel_13,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_16,1836720,1,639,2,0,34.79027832222658,3.1298904538341157,0,3.1298904538341157,0.10888976000696894,0,0.10888976000696894
CVR2187,novel_17,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_158,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_171,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_211,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_236,1836720,1,639,1,0,34.79027832222658,1.5649452269170578,0,1.5649452269170578,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_2,1836720,1,639,0,2,34.79027832222658,0,3.1298904538341157,3.1298904538341157,0,0.10888976000696894,0.10888976000696894
CVR2187,novel_15,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_64,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_118,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_180,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_182,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_223,1836720,1,639,0,1,34.79027832222658,0,1.5649452269170578,1.5649452269170578,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_912,1836720,3,26800,2,0,1459.1227840933839,0.07462686567164178,0,0.07462686567164178,0.10888976000696894,0,0.10888976000696894
CVR2187,novel_2688,1836720,9,21480,1,1,1169.4760224748463,0.04655493482309125,0.04655493482309125,0.0931098696461825,0.05444488000348447,0.05444488000348447,0.10888976000696894
CVR2187,novel_2793,1836720,9,21480,3,1,1169.4760224748463,0.13966480446927373,0.04655493482309125,0.186219739292365,0.16333464001045342,0.05444488000348447,0.21777952001393788
CVR2187,novel_2794,1836720,9,21480,2,0,1169.4760224748463,0.0931098696461825,0,0.0931098696461825,0.10888976000696894,0,0.10888976000696894
CVR2187,novel_2796,1836720,9,21480,1,0,1169.4760224748463,0.04655493482309125,0,0.04655493482309125,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_3807,1836720,13,15221,2,0,828.7055185330371,0.131397411470994,0,0.131397411470994,0.10888976000696894,0,0.10888976000696894
CVR2187,novel_4017,1836720,13,15221,0,1,828.7055185330371,0,0.065698705735497,0.065698705735497,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_4579,1836720,15,32391,2,2,1763.5241081928655,0.0617455466024513,0.0617455466024513,0.1234910932049026,0.10888976000696894,0.10888976000696894,0.21777952001393788
CVR2187,novel_5705,1836720,19,20464,1,0,1114.1600243913063,0.04886630179827991,0,0.04886630179827991,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_5785,1836720,19,20464,1,2,1114.1600243913063,0.04886630179827991,0.09773260359655982,0.14659890539483972,0.05444488000348447,0.10888976000696894,0.16333464001045342
CVR2187,novel_5792,1836720,19,20464,1,0,1114.1600243913063,0.04886630179827991,0,0.04886630179827991,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_5802,1836720,19,20464,1,0,1114.1600243913063,0.04886630179827991,0,0.04886630179827991,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_5594,1836720,19,20464,0,1,1114.1600243913063,0,0.04886630179827991,0.04886630179827991,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_5788,1836720,19,20464,0,1,1114.1600243913063,0,0.04886630179827991,0.04886630179827991,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_5801,1836720,19,20464,0,1,1114.1600243913063,0,0.04886630179827991,0.04886630179827991,0,0.05444488000348447,0.05444488000348447
CVR2187,novel_6760,1836720,23,7489,2,0,407.7377063460952,0.2670583522499666,0,0.2670583522499666,0.10888976000696894,0,0.10888976000696894
CVR2187,novel_6777,1836720,23,7489,1,0,407.7377063460952,0.1335291761249833,0,0.1335291761249833,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_6934,1836720,23,7489,1,0,407.7377063460952,0.1335291761249833,0,0.1335291761249833,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_7577,1836720,25,23755,1,0,1293.3381244827735,0.042096400757735214,0,0.042096400757735214,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_8071,1836720,27,25756,1,0,1402.282329369746,0.03882590464357819,0,0.03882590464357819,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_8114,1836720,27,25756,1,0,1402.282329369746,0.03882590464357819,0,0.03882590464357819,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_9420,1836720,31,6418,1,0,349.4272398623633,0.1558117793705204,0,0.1558117793705204,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_10023,1836720,33,11767,1,0,640.6529030010017,0.08498342823149486,0,0.08498342823149486,0.05444488000348447,0,0.05444488000348447
CVR2187,novel_10639,1836720,35,9927,3,0,540.4743237945903,0.3022061045633122,0,0.3022061045633122,0.16333464001045342,0,0.16333464001045342
CVR2187,novel_10645,1836720,35,9927,1,0,540.4743237945903,0.10073536818777074,0,0.10073536818777074,0.05444488000348447,0,0.05444488000348447
