# Supplemental File S13 - Noncanonical Sub-Genomic RNA Counts From In Vitro ARTIC Nanopore Data
# Noncanonical sub-genomic RNA counts
# pos: genomic position of leader-genome junction
# mapped_reads: Total mapped reads
# amplicons: The amplicon(s) that gave rise to the sub-genomic RNA
# gRNA_count: The number of genomic reads at this ORF
# nsgRNA_HQ_count: The number of high quality reads supporting noncanonical sub-genomic RNA at this position
# nsgRNA_LQ_count: The number of low quality reads supporting noncanonical sub-genomic RNA at this position
# nsgRNA_LLQ_count: The number of low low quality reads supporting noncanonical sub-genomic RNA at this position
# gRHPT: Genomic reads per hundred thousand mapped reads
# nsgRPTg_HQ: High quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_LQ: Low quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_LLQ: Low low quality noncanonical sub-genomic reads per thousand genomic
# nsgRPTg_ALL: All noncanonical noncanonical sub-genomic reads per thousand genomic
# nsgRPHT_HQ: High quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_LQ: Low quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_LLQ: Low low quality noncanonical sub-genomic reads per hundred thousand mapped reads
# nsgRPHT_All: All noncanonical sub-genomic reads per hundred thousand mapped reads
sample,novel,pos,mapped_reads,amplicons,gRNA_count,nsgRNA_HQ_count,nsgRNA_LQ_count,gRHPT,nsgRPTg_HQ,nsgRPTg_LQ,nsgRPTg_ALL,nsgRPHT_HQ,nsgRPHT_LQ,nsgRPHT_ALL
sample,orf,mapped_reads,amplicons,gRNA_count,nsgRNA_HQ_count,nsgRNA_LQ_count,gRHPT,nsgRPTg_HQ,nsgRPTg_LQ,nsgRPTg_ALL,nsgRPHT_HQ,nsgRPHT_LQ,nsgRPHT_ALL
VA_GLA1_48,novel_19,260933,1,112,1,0,42.922895915809804,8.928571428571429,0,8.928571428571429,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_93,260933,1,112,0,1,42.922895915809804,0,8.928571428571429,8.928571428571429,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_90,260933,2,661,1,0,253.32173393169896,1.51285930408472,0,1.51285930408472,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_120,260933,2,661,1,0,253.32173393169896,1.51285930408472,0,1.51285930408472,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_222,260933,2,661,1,1,253.32173393169896,1.51285930408472,1.51285930408472,3.02571860816944,0.3832401421054447,0.3832401421054447,0.7664802842108894
VA_GLA1_48,novel_226,260933,2,661,1,0,253.32173393169896,1.51285930408472,0,1.51285930408472,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_18,260933,2,661,0,1,253.32173393169896,0,1.51285930408472,1.51285930408472,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_158,260933,2,661,0,1,253.32173393169896,0,1.51285930408472,1.51285930408472,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_165,260933,2,661,0,1,253.32173393169896,0,1.51285930408472,1.51285930408472,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_220,260933,2,661,0,1,253.32173393169896,0,1.51285930408472,1.51285930408472,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_248,260933,2,661,0,1,253.32173393169896,0,1.51285930408472,1.51285930408472,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_534,260933,3,3088,0,1,1183.4455588216133,0,0.3238341968911917,0.3238341968911917,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_1428,260933,5,2118,1,0,811.7026209793319,0.47214353163361666,0,0.47214353163361666,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_3807,260933,14,6695,1,0,2565.792751395952,0.14936519790888722,0,0.14936519790888722,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_4017,260933,15,12041,1,0,4614.59455109166,0.08304958059961796,0,0.08304958059961796,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_4579,260933,15,12041,1,0,4614.59455109166,0.08304958059961796,0,0.08304958059961796,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_5686,260933,19,3144,1,0,1204.907006779518,0.31806615776081426,0,0.31806615776081426,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_5553,260933,19,3144,0,1,1204.907006779518,0,0.31806615776081426,0.31806615776081426,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_6586,260933,23,2811,1,0,1077.2880394584051,0.35574528637495556,0,0.35574528637495556,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_9352,260933,33,1736,1,0,665.304886695052,0.5760368663594471,0,0.5760368663594471,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_10023,260933,35,1916,1,0,734.2881122740321,0.5219206680584552,0,0.5219206680584552,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_12209,260933,42,1998,1,0,765.7138039266786,0.5005005005005005,0,0.5005005005005005,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_15776,260933,53,3300,0,2,1264.6924689479674,0,0.6060606060606061,0.6060606060606061,0,0.7664802842108894,0.7664802842108894
VA_GLA1_48,novel_18553,260933,63,2428,1,0,930.5070650320198,0.41186161449752884,0,0.41186161449752884,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_21052,260933,70,1724,1,0,660.7060049897867,0.580046403712297,0,0.580046403712297,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_21296,260933,71,316,1,0,121.10388490532053,3.1645569620253164,0,3.1645569620253164,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_21527,260933,73,2989,0,1,1145.5047847531741,0,0.3345600535296086,0.3345600535296086,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_21588,260933,73,2989,0,1,1145.5047847531741,0,0.3345600535296086,0.3345600535296086,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_24383,260933,82,1068,1,0,409.30047176861495,0.9363295880149812,0,0.9363295880149812,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_25711,260933,86,1417,0,1,543.0512813634151,0,0.7057163020465772,0.7057163020465772,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_25710,260933,87,869,0,1,333.0356834896314,0,1.1507479861910241,1.1507479861910241,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_26053,260933,87,869,0,1,333.0356834896314,0,1.1507479861910241,1.1507479861910241,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_26340,260933,88,1081,0,1,414.2825936159857,0,0.9250693802035153,0.9250693802035153,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_26505,260933,89,7632,0,1,2924.888764548754,0,0.1310272536687631,0.1310272536687631,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_26784,260933,91,975,1,0,373.6591385528086,1.0256410256410258,0,1.0256410256410258,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_26933,260933,91,975,1,0,373.6591385528086,1.0256410256410258,0,1.0256410256410258,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_26939,260933,91,975,1,0,373.6591385528086,1.0256410256410258,0,1.0256410256410258,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_27816,260933,92,1222,0,1,468.31945365285344,0,0.8183306055646481,0.8183306055646481,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_27564,260933,93,668,1,0,256.00441492643705,1.497005988023952,0,1.497005988023952,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28197,260933,93,668,1,0,256.00441492643705,1.497005988023952,0,1.497005988023952,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28297,260933,94,399,1,0,152.91281670007243,2.506265664160401,0,2.506265664160401,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28335,260933,94,399,1,0,152.91281670007243,2.506265664160401,0,2.506265664160401,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28341,260933,94,399,1,0,152.91281670007243,2.506265664160401,0,2.506265664160401,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_27742,260933,95,861,1,0,329.9697623527879,1.1614401858304297,0,1.1614401858304297,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28427,260933,95,861,1,0,329.9697623527879,1.1614401858304297,0,1.1614401858304297,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28428,260933,95|97,3007,2,0,1152.4031073110723,1.6274234104343441,0,1.6274234104343441,0.7664802842108894,0,0.7664802842108894
VA_GLA1_48,novel_28755,260933,95,861,1,0,329.9697623527879,1.1614401858304297,0,1.1614401858304297,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28339,260933,95,861,0,1,329.9697623527879,0,1.1614401858304297,1.1614401858304297,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28360,260933,95,861,0,1,329.9697623527879,0,1.1614401858304297,1.1614401858304297,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28770,260933,95,861,0,1,329.9697623527879,0,1.1614401858304297,1.1614401858304297,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28736,260933,96,658,1,0,252.1720135053826,1.519756838905775,0,1.519756838905775,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28752,260933,96,658,1,0,252.1720135053826,1.519756838905775,0,1.519756838905775,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28860,260933,96,658,1,0,252.1720135053826,1.519756838905775,0,1.519756838905775,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_29049,260933,96,658,1,0,252.1720135053826,1.519756838905775,0,1.519756838905775,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28593,260933,96,658,0,1,252.1720135053826,0,1.519756838905775,1.519756838905775,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28852,260933,96,658,0,1,252.1720135053826,0,1.519756838905775,1.519756838905775,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28913,260933,96,658,0,1,252.1720135053826,0,1.519756838905775,1.519756838905775,0,0.3832401421054447,0.3832401421054447
VA_GLA1_48,novel_28309,260933,97,2146,1,0,822.4333449582844,0.4659832246039143,0,0.4659832246039143,0.3832401421054447,0,0.3832401421054447
VA_GLA1_48,novel_28832,260933,97,2146,1,0,822.4333449582844,0.4659832246039143,0,0.4659832246039143,0.3832401421054447,0,0.3832401421054447
VA_GLA1_72,novel_0,210065,1|3,2154,10,1,1025.396900959227,184.1485287701779,20.408163265306122,204.55669203548402,4.760431295075334,0.4760431295075334,5.236474424582867
VA_GLA1_72,novel_1,210065,1,49,1,1,23.326113345869135,20.408163265306122,20.408163265306122,40.816326530612244,0.4760431295075334,0.4760431295075334,0.9520862590150668
VA_GLA1_72,novel_2,210065,1,49,1,0,23.326113345869135,20.408163265306122,0,20.408163265306122,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_3,210065,1,49,6,0,23.326113345869135,122.44897959183673,0,122.44897959183673,2.8562587770452006,0,2.8562587770452006
VA_GLA1_72,novel_4,210065,1|3,2154,8,3,1025.396900959227,163.26530612244898,41.29138591303505,204.55669203548402,3.8083450360602673,1.4281293885226003,5.236474424582868
VA_GLA1_72,novel_5,210065,1,49,4,0,23.326113345869135,81.63265306122449,0,81.63265306122449,1.9041725180301337,0,1.9041725180301337
VA_GLA1_72,novel_6,210065,1,49,1,0,23.326113345869135,20.408163265306122,0,20.408163265306122,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_7,210065,1|2,366,5,0,174.23178539975723,84.7872271937166,0,84.7872271937166,2.3802156475376672,0,2.3802156475376672
VA_GLA1_72,novel_8,210065,1|2,366,5,1,174.23178539975723,84.7872271937166,20.408163265306122,105.19539045902272,2.3802156475376672,0.4760431295075334,2.8562587770452006
VA_GLA1_72,novel_9,210065,1,49,4,0,23.326113345869135,81.63265306122449,0,81.63265306122449,1.9041725180301337,0,1.9041725180301337
VA_GLA1_72,novel_10,210065,1,49,5,2,23.326113345869135,102.0408163265306,40.816326530612244,142.85714285714283,2.3802156475376672,0.9520862590150668,3.332301906552734
VA_GLA1_72,novel_11,210065,1|3,2154,5,2,1025.396900959227,82.10771244364729,40.816326530612244,122.92403897425953,2.3802156475376672,0.9520862590150668,3.332301906552734
VA_GLA1_72,novel_12,210065,1|2,366,14,3,174.23178539975723,251.2071074486577,61.224489795918366,312.43159724457604,6.664603813105468,1.4281293885226003,8.092733201628068
VA_GLA1_72,novel_13,210065,1,49,2,0,23.326113345869135,40.816326530612244,0,40.816326530612244,0.9520862590150668,0,0.9520862590150668
VA_GLA1_72,novel_16,210065,1|2,366,9,0,174.23178539975723,166.4198802549411,0,166.4198802549411,4.284388165567801,0,4.284388165567801
VA_GLA1_72,novel_17,210065,1,49,3,1,23.326113345869135,61.224489795918366,20.408163265306122,81.63265306122449,1.4281293885226003,0.4760431295075334,1.9041725180301337
VA_GLA1_72,novel_19,210065,1,49,1,0,23.326113345869135,20.408163265306122,0,20.408163265306122,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_14,210065,1,49,0,1,23.326113345869135,0,20.408163265306122,20.408163265306122,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_148,210065,2,317,0,1,150.90567205388808,0,3.1545741324921135,3.1545741324921135,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_173,210065,2,317,0,1,150.90567205388808,0,3.1545741324921135,3.1545741324921135,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_187,210065,2,317,0,1,150.90567205388808,0,3.1545741324921135,3.1545741324921135,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_224,210065,3,2105,1,0,1002.0707876133578,0.4750593824228029,0,0.4750593824228029,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_688,210065,3,2105,1,0,1002.0707876133578,0.4750593824228029,0,0.4750593824228029,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_727,210065,3,2105,1,0,1002.0707876133578,0.4750593824228029,0,0.4750593824228029,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_899,210065,3,2105,1,0,1002.0707876133578,0.4750593824228029,0,0.4750593824228029,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_521,210065,3,2105,0,1,1002.0707876133578,0,0.4750593824228029,0.4750593824228029,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_812,210065,3,2105,0,1,1002.0707876133578,0,0.4750593824228029,0.4750593824228029,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_934,210065,4,1413,1,0,672.6489419941447,0.7077140835102619,0,0.7077140835102619,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_1429,210065,7,8461,1,0,4027.80091876324,0.11818933932159319,0,0.11818933932159319,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_2793,210065,9,7586,1,0,3611.2631804441485,0.13182177695755337,0,0.13182177695755337,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_3673,210065,13,1709,1,0,813.5577083283746,0.5851375073142188,0,0.5851375073142188,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_4018,210065,15,10039,1,0,4778.996977126128,0.09961151509114453,0,0.09961151509114453,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_3815,210065,15,10039,0,1,4778.996977126128,0,0.09961151509114453,0.09961151509114453,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_4579,210065,17,1707,1,0,812.6056220693595,0.5858230814294083,0,0.5858230814294083,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_8302,210065,29,2500,1,0,1190.1078237688334,0.4,0,0.4,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_15776,210065,55,1087,0,1,517.4588817746888,0,0.9199632014719411,0.9199632014719411,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_16265,210065,57,1141,1,0,543.1652107680956,0.8764241893076249,0,0.8764241893076249,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_16795,210065,57,1141,1,0,543.1652107680956,0.8764241893076249,0,0.8764241893076249,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_16311,210065,58,1390,0,1,661.6999500154715,0,0.7194244604316548,0.7194244604316548,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_22409,210065,75,1998,1,0,951.1341727560517,0.5005005005005005,0,0.5005005005005005,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_23961,210065,82,905,1,0,430.81903220431775,1.1049723756906078,0,1.1049723756906078,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_24325,210065,83,1144,1,0,544.5933401566182,0.8741258741258742,0,0.8741258741258742,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_25325,210065,83,1144,1,0,544.5933401566182,0.8741258741258742,0,0.8741258741258742,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_25823,210065,86,1046,1,0,497.94111346487995,0.9560229445506692,0,0.9560229445506692,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_25831,210065,86,1046,0,1,497.94111346487995,0,0.9560229445506692,0.9560229445506692,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_25716,210065,87,652,1,0,310.3801204389118,1.5337423312883436,0,1.5337423312883436,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_25767,210065,87,652,1,0,310.3801204389118,1.5337423312883436,0,1.5337423312883436,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_26390,210065,87,652,0,1,310.3801204389118,0,1.5337423312883436,1.5337423312883436,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_26369,210065,88,958,1,0,456.049318068217,1.0438413361169103,0,1.0438413361169103,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_26623,210065,88,958,1,0,456.049318068217,1.0438413361169103,0,1.0438413361169103,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_26442,210065,88|89,6996,0,2,3330.3977340347037,0,1.209459090340163,1.209459090340163,0,0.9520862590150668,0.9520862590150668
VA_GLA1_72,novel_26291,210065,89,6038,0,1,2874.3484159664868,0,0.16561775422325273,0.16561775422325273,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_26405,210065,89,6038,0,1,2874.3484159664868,0,0.16561775422325273,0.16561775422325273,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_26971,210065,90,1048,1,0,498.893199723895,0.9541984732824427,0,0.9541984732824427,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_27010,210065,91,820,1,0,390.3553661961774,1.2195121951219512,0,1.2195121951219512,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_25940,210065,92,1193,0,1,567.9194535024874,0,0.8382229673093042,0.8382229673093042,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_27695,210065,93,557,1,0,265.1560231356961,1.7953321364452421,0,1.7953321364452421,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_27691,210065,93,557,0,1,265.1560231356961,0,1.7953321364452421,1.7953321364452421,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_27920,210065,93,557,0,1,265.1560231356961,0,1.7953321364452421,1.7953321364452421,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28127,210065,93,557,0,1,265.1560231356961,0,1.7953321364452421,1.7953321364452421,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28293,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28299,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28330,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28342,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28346,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28381,210065,94,425,1,0,202.3183300407017,2.3529411764705883,0,2.3529411764705883,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28138,210065,94,425,0,1,202.3183300407017,0,2.3529411764705883,2.3529411764705883,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28184,210065,95,745,1,0,354.6521314831124,1.342281879194631,0,1.342281879194631,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28668,210065,95,745,1,0,354.6521314831124,1.342281879194631,0,1.342281879194631,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28719,210065,95|96,1320,2,0,628.3769309499442,3.08141231397724,0,3.08141231397724,0.9520862590150668,0,0.9520862590150668
VA_GLA1_72,novel_27850,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28449,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28750,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28857,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28903,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_29053,210065,96,575,1,0,273.7247994668317,1.7391304347826089,0,1.7391304347826089,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_28142,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28329,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28425,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28728,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28845,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_29045,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_29178,210065,96,575,0,1,273.7247994668317,0,1.7391304347826089,1.7391304347826089,0,0.4760431295075334,0.4760431295075334
VA_GLA1_72,novel_28911,210065,97,1375,1,0,654.5593030728585,0.7272727272727273,0,0.7272727272727273,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_29363,210065,97,1375,1,0,654.5593030728585,0.7272727272727273,0,0.7272727272727273,0.4760431295075334,0,0.4760431295075334
VA_GLA1_72,novel_29551,210065,98,1379,1,0,656.4634755908886,0.7251631617113851,0,0.7251631617113851,0.4760431295075334,0,0.4760431295075334
VA_PHE2_24,novel_0,363008,1,107,1,2,29.475934414668547,9.345794392523365,18.69158878504673,28.037383177570092,0.27547602256699577,0.5509520451339915,0.8264280677009873
VA_PHE2_24,novel_2,363008,1,107,1,0,29.475934414668547,9.345794392523365,0,9.345794392523365,0.27547602256699577,0,0.27547602256699577
VA_PHE2_24,novel_15,363008,1,107,2,0,29.475934414668547,18.69158878504673,0,18.69158878504673,0.5509520451339915,0,0.5509520451339915
VA_PHE2_24,novel_17,363008,1,107,1,0,29.475934414668547,9.345794392523365,0,9.345794392523365,0.27547602256699577,0,0.27547602256699577
VA_PHE2_24,novel_142,363008,1,107,0,1,29.475934414668547,0,9.345794392523365,9.345794392523365,0,0.27547602256699577,0.27547602256699577
VA_PHE2_24,novel_9753,363008,33,2360,1,0,650.12341325811,0.42372881355932207,0,0.42372881355932207,0.27547602256699577,0,0.27547602256699577
VA_PHE2_24,novel_22500,363008,75,4850,1,0,1336.0587094499294,0.2061855670103093,0,0.2061855670103093,0.27547602256699577,0,0.27547602256699577
VA_PHE2_24,novel_26262,363008,88,2888,1,0,795.5747531734838,0.3462603878116344,0,0.3462603878116344,0.27547602256699577,0,0.27547602256699577
VA_PHE2_24,novel_28119,363008,93,3177,0,1,875.1873236953455,0,0.3147623544224111,0.3147623544224111,0,0.27547602256699577,0.27547602256699577
VA_PHE2_24,novel_28126,363008,93,3177,0,1,875.1873236953455,0,0.3147623544224111,0.3147623544224111,0,0.27547602256699577,0.27547602256699577
VA_PHE2_48,novel_0,201813,1|2|3|5,4045,8,0,2004.330741825353,76.17235788427173,0,76.17235788427173,3.964065744030364,0,3.964065744030364
VA_PHE2_48,novel_1,201813,1,70,4,0,34.685575260265686,57.14285714285714,0,57.14285714285714,1.982032872015182,0,1.982032872015182
VA_PHE2_48,novel_2,201813,1|3,2125,4,2,1052.9549632580656,43.343760862009034,28.57142857142857,71.9151894334376,1.982032872015182,0.991016436007591,2.973049308022773
VA_PHE2_48,novel_3,201813,1|3,2125,6,1,1052.9549632580656,58.1160931525895,14.285714285714285,72.40180743830379,2.973049308022773,0.4955082180037955,3.4685575260265686
VA_PHE2_48,novel_4,201813,1|3,2125,19,3,1052.9549632580656,257.62947514772327,42.857142857142854,300.4866180048661,9.414656142072115,1.4865246540113866,10.901180796083501
VA_PHE2_48,novel_5,201813,1,70,2,0,34.685575260265686,28.57142857142857,0,28.57142857142857,0.991016436007591,0,0.991016436007591
VA_PHE2_48,novel_6,201813,1|4,1508,2,0,747.2263927497236,14.981124577786607,0,14.981124577786607,0.991016436007591,0,0.991016436007591
VA_PHE2_48,novel_7,201813,1|3,2125,6,0,1052.9549632580656,71.91518943343759,0,71.91518943343759,2.973049308022773,0,2.973049308022773
VA_PHE2_48,novel_8,201813,1,70,8,0,34.685575260265686,114.28571428571428,0,114.28571428571428,3.964065744030364,0,3.964065744030364
VA_PHE2_48,novel_9,201813,1,70,2,1,34.685575260265686,28.57142857142857,14.285714285714285,42.857142857142854,0.991016436007591,0.4955082180037955,1.4865246540113866
VA_PHE2_48,novel_10,201813,1|2,344,8,1,170.45482699330566,103.64963503649633,14.285714285714285,117.93534932221061,3.964065744030364,0.4955082180037955,4.45957396203416
VA_PHE2_48,novel_11,201813,1|3,2125,4,2,1052.9549632580656,43.343760862009034,28.57142857142857,71.9151894334376,1.982032872015182,0.991016436007591,2.973049308022773
VA_PHE2_48,novel_12,201813,1,70,5,0,34.685575260265686,71.42857142857142,0,71.42857142857142,2.4775410900189776,0,2.4775410900189776
VA_PHE2_48,novel_13,201813,1,70,2,0,34.685575260265686,28.57142857142857,0,28.57142857142857,0.991016436007591,0,0.991016436007591
VA_PHE2_48,novel_14,201813,1,70,3,0,34.685575260265686,42.857142857142854,0,42.857142857142854,1.4865246540113866,0,1.4865246540113866
VA_PHE2_48,novel_15,201813,1|3,2125,3,0,1052.9549632580656,15.258950295446645,0,15.258950295446645,1.4865246540113866,0,1.4865246540113866
VA_PHE2_48,novel_16,201813,1,70,1,0,34.685575260265686,14.285714285714285,0,14.285714285714285,0.4955082180037955,0,0.4955082180037955
VA_PHE2_48,novel_17,201813,1,70,7,0,34.685575260265686,99.99999999999999,0,99.99999999999999,3.4685575260265686,0,3.4685575260265686
